"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_any_a_any","Nombre"
2020,7,"Horta-Guinardó",34,"Can Baró","Homes","60 anys",60
2020,7,"Horta-Guinardó",35,"el Guinardó","Homes","60 anys",215
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","60 anys",85
2020,7,"Horta-Guinardó",37,"el Carmel","Homes","60 anys",158
2020,7,"Horta-Guinardó",38,"la Teixonera","Homes","60 anys",72
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","60 anys",37
2020,7,"Horta-Guinardó",40,"Montbau","Homes","60 anys",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","60 anys",38
2020,7,"Horta-Guinardó",42,"la Clota","Homes","60 anys",5
2020,7,"Horta-Guinardó",43,"Horta","Homes","60 anys",182
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","60 anys",160
2020,8,"Nou Barris",45,"Porta","Homes","60 anys",140
2020,8,"Nou Barris",46,"el Turó de la Peira","Homes","60 anys",100
2020,8,"Nou Barris",47,"Can Peguera","Homes","60 anys",20
2020,8,"Nou Barris",48,"la Guineueta","Homes","60 anys",79
2020,8,"Nou Barris",49,"Canyelles","Homes","60 anys",40
2020,8,"Nou Barris",50,"les Roquetes","Homes","60 anys",66
2020,8,"Nou Barris",51,"Verdun","Homes","60 anys",57
2020,8,"Nou Barris",52,"la Prosperitat","Homes","60 anys",141
2020,8,"Nou Barris",53,"la Trinitat Nova","Homes","60 anys",44
2020,8,"Nou Barris",54,"Torre Baró","Homes","60 anys",27
2020,8,"Nou Barris",55,"Ciutat Meridiana","Homes","60 anys",38
2020,8,"Nou Barris",56,"Vallbona","Homes","60 anys",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Homes","60 anys",42
2020,9,"Sant Andreu",58,"Baró de Viver","Homes","60 anys",16
2020,9,"Sant Andreu",59,"el Bon Pastor","Homes","60 anys",76
2020,9,"Sant Andreu",60,"Sant Andreu","Homes","60 anys",346
2020,9,"Sant Andreu",61,"la Sagrera","Homes","60 anys",140
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","60 anys",78
2020,9,"Sant Andreu",63,"Navas","Homes","60 anys",133
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","60 anys",202
2020,10,"Sant Martí",65,"el Clot","Homes","60 anys",188
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","60 anys",97
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","60 anys",73
2020,10,"Sant Martí",68,"el Poblenou","Homes","60 anys",183
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","60 anys",58
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","60 anys",159
2020,10,"Sant Martí",71,"Provençals del Poblenou","Homes","60 anys",162
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","60 anys",169
2020,10,"Sant Martí",73,"la Verneda i la Pau","Homes","60 anys",165
2020,1,"Ciutat Vella",1,"el Raval","Homes","61 anys",208
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","61 anys",87
2020,1,"Ciutat Vella",3,"la Barceloneta","Homes","61 anys",78
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","61 anys",96
2020,2,"Eixample",5,"el Fort Pienc","Homes","61 anys",189
2020,2,"Eixample",6,"la Sagrada Família","Homes","61 anys",302
2020,2,"Eixample",7,"la Dreta de l'Eixample","Homes","61 anys",234
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","61 anys",268
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","61 anys",344
2020,2,"Eixample",10,"Sant Antoni","Homes","61 anys",213
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","61 anys",203
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","61 anys",8
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","61 anys",193
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","61 anys",42
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","61 anys",93
2020,3,"Sants-Montjuïc",16,"la Bordeta","Homes","61 anys",124
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","61 anys",145
2020,3,"Sants-Montjuïc",18,"Sants","Homes","61 anys",249
2020,4,"Les Corts",19,"les Corts","Homes","61 anys",262
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","61 anys",140
2020,4,"Les Corts",21,"Pedralbes","Homes","61 anys",66
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","61 anys",32
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","61 anys",125
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","61 anys",87
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","61 anys",134
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","61 anys",230
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","61 anys",170
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","61 anys",91
2020,6,"Gràcia",29,"el Coll","Homes","61 anys",35
2020,6,"Gràcia",30,"la Salut","Homes","61 anys",67
2020,6,"Gràcia",31,"la Vila de Gràcia","Homes","61 anys",232
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","61 anys",194
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","61 anys",136
2020,7,"Horta-Guinardó",34,"Can Baró","Homes","61 anys",58
2020,7,"Horta-Guinardó",35,"el Guinardó","Homes","61 anys",192
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","61 anys",59
2020,7,"Horta-Guinardó",37,"el Carmel","Homes","61 anys",169
2020,7,"Horta-Guinardó",38,"la Teixonera","Homes","61 anys",59
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","61 anys",35
2020,7,"Horta-Guinardó",40,"Montbau","Homes","61 anys",23
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","61 anys",36
2020,7,"Horta-Guinardó",42,"la Clota","Homes","61 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Homes","61 anys",156
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","61 anys",159
2020,8,"Nou Barris",45,"Porta","Homes","61 anys",137
2020,8,"Nou Barris",46,"el Turó de la Peira","Homes","61 anys",102
2020,8,"Nou Barris",47,"Can Peguera","Homes","61 anys",18
2020,8,"Nou Barris",48,"la Guineueta","Homes","61 anys",86
2020,8,"Nou Barris",49,"Canyelles","Homes","61 anys",38
2020,8,"Nou Barris",50,"les Roquetes","Homes","61 anys",72
2020,8,"Nou Barris",51,"Verdun","Homes","61 anys",71
2020,8,"Nou Barris",52,"la Prosperitat","Homes","61 anys",143
2020,8,"Nou Barris",53,"la Trinitat Nova","Homes","61 anys",47
2020,8,"Nou Barris",54,"Torre Baró","Homes","61 anys",13
2020,8,"Nou Barris",55,"Ciutat Meridiana","Homes","61 anys",45
2020,8,"Nou Barris",56,"Vallbona","Homes","61 anys",5
2020,9,"Sant Andreu",57,"la Trinitat Vella","Homes","61 anys",44
2020,9,"Sant Andreu",58,"Baró de Viver","Homes","61 anys",13
2020,9,"Sant Andreu",59,"el Bon Pastor","Homes","61 anys",73
2020,9,"Sant Andreu",60,"Sant Andreu","Homes","61 anys",382
2020,9,"Sant Andreu",61,"la Sagrera","Homes","61 anys",181
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","61 anys",97
2020,9,"Sant Andreu",63,"Navas","Homes","61 anys",117
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","61 anys",225
2020,10,"Sant Martí",65,"el Clot","Homes","61 anys",177
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","61 anys",86
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","61 anys",79
2020,10,"Sant Martí",68,"el Poblenou","Homes","61 anys",183
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","61 anys",75
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","61 anys",125
2020,10,"Sant Martí",71,"Provençals del Poblenou","Homes","61 anys",142
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","61 anys",157
2020,10,"Sant Martí",73,"la Verneda i la Pau","Homes","61 anys",156
2020,1,"Ciutat Vella",1,"el Raval","Homes","62 anys",206
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","62 anys",84
2020,1,"Ciutat Vella",3,"la Barceloneta","Homes","62 anys",57
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","62 anys",99
2020,2,"Eixample",5,"el Fort Pienc","Homes","62 anys",168
2020,2,"Eixample",6,"la Sagrada Família","Homes","62 anys",270
2020,2,"Eixample",7,"la Dreta de l'Eixample","Homes","62 anys",210
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","62 anys",234
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","62 anys",318
2020,2,"Eixample",10,"Sant Antoni","Homes","62 anys",194
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","62 anys",218
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","62 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","62 anys",228
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","62 anys",55
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","62 anys",78
2020,3,"Sants-Montjuïc",16,"la Bordeta","Homes","62 anys",137
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","62 anys",151
2020,3,"Sants-Montjuïc",18,"Sants","Homes","62 anys",231
2020,4,"Les Corts",19,"les Corts","Homes","62 anys",281
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","62 anys",140
2020,4,"Les Corts",21,"Pedralbes","Homes","62 anys",67
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","62 anys",37
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","62 anys",118
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","62 anys",75
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","62 anys",150
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","62 anys",254
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","62 anys",141
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","62 anys",81
2020,6,"Gràcia",29,"el Coll","Homes","62 anys",35
2020,6,"Gràcia",30,"la Salut","Homes","62 anys",69
2020,6,"Gràcia",31,"la Vila de Gràcia","Homes","62 anys",232
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","62 anys",183
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","62 anys",148
2020,7,"Horta-Guinardó",34,"Can Baró","Homes","62 anys",56
2020,7,"Horta-Guinardó",35,"el Guinardó","Homes","62 anys",208
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","62 anys",59
2020,7,"Horta-Guinardó",37,"el Carmel","Homes","62 anys",137
2020,7,"Horta-Guinardó",38,"la Teixonera","Homes","62 anys",62
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","62 anys",40
2020,7,"Horta-Guinardó",40,"Montbau","Homes","62 anys",24
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","62 anys",43
2020,7,"Horta-Guinardó",42,"la Clota","Homes","62 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Homes","62 anys",135
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","62 anys",167
2020,8,"Nou Barris",45,"Porta","Homes","62 anys",134
2020,8,"Nou Barris",46,"el Turó de la Peira","Homes","62 anys",86
2020,8,"Nou Barris",47,"Can Peguera","Homes","62 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Homes","62 anys",62
2020,8,"Nou Barris",49,"Canyelles","Homes","62 anys",48
2020,8,"Nou Barris",50,"les Roquetes","Homes","62 anys",84
2020,8,"Nou Barris",51,"Verdun","Homes","62 anys",58
2020,8,"Nou Barris",52,"la Prosperitat","Homes","62 anys",132
2020,8,"Nou Barris",53,"la Trinitat Nova","Homes","62 anys",41
2020,8,"Nou Barris",54,"Torre Baró","Homes","62 anys",17
2020,8,"Nou Barris",55,"Ciutat Meridiana","Homes","62 anys",48
2020,8,"Nou Barris",56,"Vallbona","Homes","62 anys",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Homes","62 anys",48
2020,9,"Sant Andreu",58,"Baró de Viver","Homes","62 anys",13
2020,9,"Sant Andreu",59,"el Bon Pastor","Homes","62 anys",58
2020,9,"Sant Andreu",60,"Sant Andreu","Homes","62 anys",363
2020,9,"Sant Andreu",61,"la Sagrera","Homes","62 anys",162
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","62 anys",73
2020,9,"Sant Andreu",63,"Navas","Homes","62 anys",130
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","62 anys",196
2020,10,"Sant Martí",65,"el Clot","Homes","62 anys",157
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","62 anys",93
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","62 anys",72
2020,10,"Sant Martí",68,"el Poblenou","Homes","62 anys",182
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","62 anys",48
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","62 anys",143
2020,10,"Sant Martí",71,"Provençals del Poblenou","Homes","62 anys",110
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","62 anys",146
2020,10,"Sant Martí",73,"la Verneda i la Pau","Homes","62 anys",160
2020,1,"Ciutat Vella",1,"el Raval","Homes","63 anys",173
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","63 anys",103
2020,1,"Ciutat Vella",3,"la Barceloneta","Homes","63 anys",52
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","63 anys",103
2020,2,"Eixample",5,"el Fort Pienc","Homes","63 anys",168
2020,2,"Eixample",6,"la Sagrada Família","Homes","63 anys",247
2020,2,"Eixample",7,"la Dreta de l'Eixample","Homes","63 anys",221
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","63 anys",192
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","63 anys",320
2020,2,"Eixample",10,"Sant Antoni","Homes","63 anys",183
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","63 anys",161
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","63 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","63 anys",169
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","63 anys",45
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","63 anys",85
2020,3,"Sants-Montjuïc",16,"la Bordeta","Homes","63 anys",118
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","63 anys",153
2020,3,"Sants-Montjuïc",18,"Sants","Homes","63 anys",221
2020,4,"Les Corts",19,"les Corts","Homes","63 anys",260
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","63 anys",119
2020,4,"Les Corts",21,"Pedralbes","Homes","63 anys",55
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","63 anys",41
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","63 anys",121
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","63 anys",78
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","63 anys",139
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","63 anys",246
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","63 anys",130
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","63 anys",91
2020,6,"Gràcia",29,"el Coll","Homes","63 anys",33
2020,6,"Gràcia",30,"la Salut","Homes","63 anys",67
2020,6,"Gràcia",31,"la Vila de Gràcia","Homes","63 anys",205
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","63 anys",177
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","63 anys",147
2020,7,"Horta-Guinardó",34,"Can Baró","Homes","63 anys",50
2020,7,"Horta-Guinardó",35,"el Guinardó","Homes","63 anys",181
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","63 anys",57
2020,7,"Horta-Guinardó",37,"el Carmel","Homes","63 anys",123
2020,7,"Horta-Guinardó",38,"la Teixonera","Homes","63 anys",57
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","63 anys",38
2020,7,"Horta-Guinardó",40,"Montbau","Homes","63 anys",24
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","63 anys",34
2020,7,"Horta-Guinardó",42,"la Clota","Homes","63 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Homes","63 anys",148
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","63 anys",129
2020,8,"Nou Barris",45,"Porta","Homes","63 anys",120
2020,8,"Nou Barris",46,"el Turó de la Peira","Homes","63 anys",70
2020,8,"Nou Barris",47,"Can Peguera","Homes","63 anys",8
2020,8,"Nou Barris",48,"la Guineueta","Homes","63 anys",80
2020,8,"Nou Barris",49,"Canyelles","Homes","63 anys",39
2020,8,"Nou Barris",50,"les Roquetes","Homes","63 anys",76
2020,8,"Nou Barris",51,"Verdun","Homes","63 anys",45
2020,8,"Nou Barris",52,"la Prosperitat","Homes","63 anys",133
2020,8,"Nou Barris",53,"la Trinitat Nova","Homes","63 anys",49
2020,8,"Nou Barris",54,"Torre Baró","Homes","63 anys",9
2020,8,"Nou Barris",55,"Ciutat Meridiana","Homes","63 anys",41
2020,8,"Nou Barris",56,"Vallbona","Homes","63 anys",10
2020,9,"Sant Andreu",57,"la Trinitat Vella","Homes","63 anys",38
2020,9,"Sant Andreu",58,"Baró de Viver","Homes","63 anys",20
2020,9,"Sant Andreu",59,"el Bon Pastor","Homes","63 anys",63
2020,9,"Sant Andreu",60,"Sant Andreu","Homes","63 anys",350
2020,9,"Sant Andreu",61,"la Sagrera","Homes","63 anys",165
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","63 anys",96
2020,9,"Sant Andreu",63,"Navas","Homes","63 anys",136
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","63 anys",206
2020,10,"Sant Martí",65,"el Clot","Homes","63 anys",151
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","63 anys",86
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","63 anys",78
2020,10,"Sant Martí",68,"el Poblenou","Homes","63 anys",156
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","63 anys",57
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","63 anys",127
2020,10,"Sant Martí",71,"Provençals del Poblenou","Homes","63 anys",102
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","63 anys",128
2020,10,"Sant Martí",73,"la Verneda i la Pau","Homes","63 anys",158
2020,1,"Ciutat Vella",1,"el Raval","Homes","64 anys",175
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","64 anys",80
2020,1,"Ciutat Vella",3,"la Barceloneta","Homes","64 anys",67
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","64 anys",81
2020,2,"Eixample",5,"el Fort Pienc","Homes","64 anys",179
2020,2,"Eixample",6,"la Sagrada Família","Homes","64 anys",304
2020,2,"Eixample",7,"la Dreta de l'Eixample","Homes","64 anys",222
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","64 anys",196
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","64 anys",287
2020,2,"Eixample",10,"Sant Antoni","Homes","64 anys",181
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","64 anys",178
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","64 anys",12
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","64 anys",188
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","64 anys",59
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","64 anys",83
2020,3,"Sants-Montjuïc",16,"la Bordeta","Homes","64 anys",113
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","64 anys",116
2020,3,"Sants-Montjuïc",18,"Sants","Homes","64 anys",226
2020,4,"Les Corts",19,"les Corts","Homes","64 anys",272
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","64 anys",138
2020,4,"Les Corts",21,"Pedralbes","Homes","64 anys",47
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","64 anys",23
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","64 anys",119
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","64 anys",94
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","64 anys",135
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","64 anys",221
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","64 anys",141
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","64 anys",77
2020,6,"Gràcia",29,"el Coll","Homes","64 anys",41
2020,6,"Gràcia",30,"la Salut","Homes","64 anys",55
2020,6,"Gràcia",31,"la Vila de Gràcia","Homes","64 anys",192
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","64 anys",172
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","64 anys",155
2020,7,"Horta-Guinardó",34,"Can Baró","Homes","64 anys",38
2020,7,"Horta-Guinardó",35,"el Guinardó","Homes","64 anys",181
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","64 anys",57
2020,7,"Horta-Guinardó",37,"el Carmel","Homes","64 anys",137
2020,7,"Horta-Guinardó",38,"la Teixonera","Homes","64 anys",52
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","64 anys",27
2020,7,"Horta-Guinardó",40,"Montbau","Homes","64 anys",14
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","64 anys",28
2020,7,"Horta-Guinardó",42,"la Clota","Homes","64 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Homes","64 anys",138
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","64 anys",126
2020,8,"Nou Barris",45,"Porta","Homes","64 anys",118
2020,8,"Nou Barris",46,"el Turó de la Peira","Homes","64 anys",75
2020,8,"Nou Barris",47,"Can Peguera","Homes","64 anys",9
2020,8,"Nou Barris",48,"la Guineueta","Homes","64 anys",65
2020,8,"Nou Barris",49,"Canyelles","Homes","64 anys",60
2020,8,"Nou Barris",50,"les Roquetes","Homes","64 anys",66
2020,8,"Nou Barris",51,"Verdun","Homes","64 anys",63
2020,8,"Nou Barris",52,"la Prosperitat","Homes","64 anys",120
2020,8,"Nou Barris",53,"la Trinitat Nova","Homes","64 anys",38
2020,8,"Nou Barris",54,"Torre Baró","Homes","64 anys",10
2020,8,"Nou Barris",55,"Ciutat Meridiana","Homes","64 anys",34
2020,8,"Nou Barris",56,"Vallbona","Homes","64 anys",4
2020,9,"Sant Andreu",57,"la Trinitat Vella","Homes","64 anys",40
2020,9,"Sant Andreu",58,"Baró de Viver","Homes","64 anys",15
2020,9,"Sant Andreu",59,"el Bon Pastor","Homes","64 anys",48
2020,9,"Sant Andreu",60,"Sant Andreu","Homes","64 anys",330
2020,9,"Sant Andreu",61,"la Sagrera","Homes","64 anys",187
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","64 anys",72
2020,9,"Sant Andreu",63,"Navas","Homes","64 anys",102
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","64 anys",191
2020,10,"Sant Martí",65,"el Clot","Homes","64 anys",172
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","64 anys",77
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","64 anys",57
2020,10,"Sant Martí",68,"el Poblenou","Homes","64 anys",144
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","64 anys",54
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","64 anys",157
2020,10,"Sant Martí",71,"Provençals del Poblenou","Homes","64 anys",85
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","64 anys",130
2020,10,"Sant Martí",73,"la Verneda i la Pau","Homes","64 anys",125
2020,1,"Ciutat Vella",1,"el Raval","Homes","65 anys",140
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","65 anys",75
2020,1,"Ciutat Vella",3,"la Barceloneta","Homes","65 anys",61
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","65 anys",82
2020,2,"Eixample",5,"el Fort Pienc","Homes","65 anys",164
2020,2,"Eixample",6,"la Sagrada Família","Homes","65 anys",262
2020,2,"Eixample",7,"la Dreta de l'Eixample","Homes","65 anys",234
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","65 anys",179
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","65 anys",280
2020,2,"Eixample",10,"Sant Antoni","Homes","65 anys",200
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","65 anys",177
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","65 anys",7
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","65 anys",151
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","65 anys",64
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","65 anys",79
2020,3,"Sants-Montjuïc",16,"la Bordeta","Homes","65 anys",96
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","65 anys",118
2020,3,"Sants-Montjuïc",18,"Sants","Homes","65 anys",195
2020,4,"Les Corts",19,"les Corts","Homes","65 anys",241
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","65 anys",117
2020,4,"Les Corts",21,"Pedralbes","Homes","65 anys",56
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","65 anys",19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","65 anys",111
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","65 anys",72
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","65 anys",98
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","65 anys",211
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","65 anys",134
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","65 anys",84
2020,6,"Gràcia",29,"el Coll","Homes","65 anys",34
2020,6,"Gràcia",30,"la Salut","Homes","65 anys",50
2020,6,"Gràcia",31,"la Vila de Gràcia","Homes","65 anys",204
